label,text,image
3,balochistani child butchered pakistani army world quiet,/data_bt4sa/76848/768484262823723008-4.jpg
2,people twitter sensitive extra sometimes like literally got pet chick,/data_bt4sa/76848/768484527073222656-3.jpg
1,took two expensive aspirin history wally replaced lou gehrig due headache ht,/data_bt4sa/76848/768484980066488320-1.jpg
3,bitch drinking fountain exactly whywecanthavenicethings wtf,/data_bt4sa/76848/768485181380399105-1.jpg
3, dobby harry potterloyal broke promise never try save harry life lost,/data_bt4sa/76848/768485558851084288-1.jpg
3,brief second suddenly fantasise another guy behind fucking as,/data_bt4sa/76848/768485894395486208-1.jpg
2,tarte need stop cause already broke af,/data_bt4sa/76848/768486074746335232-1.jpg
2,tarte need stop cause already broke af,/data_bt4sa/76848/768486074746335232-2.jpg
3,brutality small kid five karak mullah mosque really condemnable barbaric,/data_bt4sa/76848/768486238345129985-1.jpg
3,ur positive angry gooneri respect u alli dislike abusive called goonersrespect coyg,/data_bt4sa/76848/768486242547822593-1.jpg
3,look eye know fucking look,/data_bt4sa/76848/768486271916183552-1.jpg
1,motivation fitbit weight loss tip keep bad fat away meganfox workout,/data_bt4sa/76848/768486817137958912-1.jpg
1,hi sorry selfers lately feeling quite positive rare occurrence,/data_bt4sa/76848/768487244965507072-1.jpg
1,hi sorry selfers lately feeling quite positive rare occurrence,/data_bt4sa/76848/768487244965507072-2.jpg
3,breaking american university afghanistan attack multiple victim dead wounded,/data_bt4sa/76848/768487366617133056-2.jpg
1,warns continuing cruel badgerculls major effect bovinetb ht,/data_bt4sa/76848/768487437920301056-1.jpg
2,fieldwork cyprus project revisiting cemetery found grandfather grave worse state,/data_bt4sa/76848/768488205452775424-1.jpg
2,black homeowner called  report wound getting shot police,/data_bt4sa/76848/768488348084162560-1.jpg
0,outrageous vmas moment according rolling stone  madonna britney christina   kanye taylor ,/data_bt4sa/76848/768488754944368640-1.jpg
0,outrageous vmas moment according rolling stone  madonna britney christina   kanye taylor ,/data_bt4sa/76848/768488754944368640-2.jpg
1,ross liar stop production week hire specialist deal glitter issue,/data_bt4sa/76848/768488780085035012-1.jpg
3,pll story lonely girl broken family finally find one,/data_bt4sa/76848/768488805263372288-1.jpg
3,even trying start fight took far knowing damn well fault,/data_bt4sa/76848/768488876553797632-1.jpg
3,asaram bapuji case rape law misuse single proof found yet misuseofrapelaws,/data_bt4sa/76848/768489774126510080-1.jpg
2,heating year nonsense  maintain train,/data_bt4sa/76849/768490017417261057-3.jpg
1,urbandoiipls one please kyliner would literally die one three x,/data_bt4sa/76849/768490134853390336-1.jpg
0,ever get fruitflies tip little,/data_bt4sa/76849/768490327804182528-1.jpg
3,incase ignorant motherfucker cant figure,/data_bt4sa/76849/768490642376912896-1.jpg
3,time immature chaos black maybe futa mean seriously straight bulge,/data_bt4sa/76849/768490780780531713-3.jpg
3,time immature chaos black maybe futa mean seriously straight bulge,/data_bt4sa/76849/768490780780531713-4.jpg
1,mom ap calculus homework snuggle instead say face,/data_bt4sa/76849/768491196012519425-1.jpg
3,world monetary system busted costing overseas business finance,/data_bt4sa/76849/768491393144659968-1.jpg
3,whoop turn wrong unite alberta non profit ableg,/data_bt4sa/76849/768491460261883904-1.jpg
3,oedipus profanity kiss mother mouth,/data_bt4sa/76849/768491875498008576-1.jpg
2,really make fucking blood boil leave black woman fuck alone,/data_bt4sa/76849/768492005529825281-1.jpg
1,boy band manager lou pearlman cause death revealed heart infection,/data_bt4sa/76849/768492789843763200-1.jpg
3,hate people judge rapper criminal record go endure,/data_bt4sa/76849/768493125383970816-1.jpg
1,ever feel sad look cat befriending baby cow,/data_bt4sa/76849/768493150566354944-1.jpg
1,ever feel sad look cat befriending baby cow,/data_bt4sa/76849/768493150566354944-2.jpg
1,ever feel sad look cat befriending baby cow,/data_bt4sa/76849/768493150566354944-3.jpg
1,chinwe owoh amp ngozi ezeonu agent tear amp sorrow cried geda village flooded,/data_bt4sa/76849/768493502879662080-1.jpg
3,india stingy training medal,/data_bt4sa/76849/768494157186764800-1.jpg
3,irony sgag post stolen book post stolen facepalm,/data_bt4sa/76849/768494299780493312-1.jpg
2,one dead soldier wounded damaturu gas explosion,/data_bt4sa/76849/768494433994014720-1.jpg
3,lose entire mind look camera tongue slightly peeking innocent yet ruude,/data_bt4sa/76849/768494769559461888-1.jpg
3,lose entire mind look camera tongue slightly peeking innocent yet ruude,/data_bt4sa/76849/768494769559461888-2.jpg
3,lose entire mind look camera tongue slightly peeking innocent yet ruude,/data_bt4sa/76849/768494769559461888-4.jpg
2,calling president drug dealer sen kirk embraced trump hateful rhetoric,/data_bt4sa/76849/768494845069561856-1.jpg
2,illegal trappin wit brace hate much,/data_bt4sa/76849/768494954096291841-1.jpg
3,surrogacybill effectively regulate commercial surrogacy amp allow ethical surrogacy needy infertile couple,/data_bt4sa/76849/768495201560190976-1.jpg
3,surrogacybill effectively regulate commercial surrogacy amp allow ethical surrogacy needy infertile couple,/data_bt4sa/76849/768495201560190976-2.jpg
3,surrogacybill effectively regulate commercial surrogacy amp allow ethical surrogacy needy infertile couple,/data_bt4sa/76849/768495201560190976-3.jpg
3,snapchat story see teen sobbing car accidentally hitting bird,/data_bt4sa/76849/768495713277837312-1.jpg
0,legal writing interfere creative writing issue different part brain law,/data_bt4sa/76849/768495763592589312-1.jpg
2,pick prickly refreshing twit garden spritz world terrible shrink cocktailhour,/data_bt4sa/76849/768495960720891904-1.jpg
3,defeated often temporary condition giving make permanent thursdaythoughts,/data_bt4sa/76849/768496011064909824-1.jpg
0,feel overwhelmed first week school visit first day class myocean,/data_bt4sa/76849/768496988350480384-1.jpg
2,white privilege sexism racism many fucked level fuck wrong system,/data_bt4sa/76849/768497579755790337-3.jpg
3,look like cry mean emotional conversation passionately kissed aw,/data_bt4sa/76849/768497642636705793-1.jpg
1,hibeesbounce saddened hear hibee sam passed away morning angelshighabove rip,/data_bt4sa/76849/768498980649070592-1.jpg
1,oh selfish eat stale cheerio eat icecream tut tut,/data_bt4sa/76849/768499647526608898-2.jpg
3,sound eerily familiar gov become corrupt branch hard know anymore lost,/data_bt4sa/76849/768499731421159426-1.jpg
3,dumping waste illegal sign deter people see oswald rd yard southall broadway,/data_bt4sa/76850/768500444444385280-2.jpg
3,positive thinking ignorant negative making choice grateful good,/data_bt4sa/76850/768500910003814400-1.jpg
3,heart completely broke praying got affected prayforitaly,/data_bt4sa/76850/768501069404045312-1.jpg
3, dailypoll say shouting slogan bharat tere tukde serious crime agree,/data_bt4sa/76850/768501203621797888-1.jpg
2,time lied saving life gf beat crap u,/data_bt4sa/76850/768501501417418753-1.jpg
2,time lied saving life gf beat crap u,/data_bt4sa/76850/768501501417418753-2.jpg
1,deplorable ji dalits amp obcs patriot bsp ht,/data_bt4sa/76850/768501539170164736-1.jpg
3,tired fuck thisthe fabric deserve fuck,/data_bt4sa/76850/768501614650941446-1.jpg
3,know helped roll character amp suddenly saying horrible thing sad ht,/data_bt4sa/76850/768501648234807297-1.jpg
3,nation survive fool even ambitious cannot survive treason within,/data_bt4sa/76850/768501677590589440-1.jpg
1,boy corinna dog attack died multiple head neck injury,/data_bt4sa/76850/768501753075625985-1.jpg
3,saville really took phone said group message cry,/data_bt4sa/76850/768501992159256577-2.jpg
3,western country right full brainwashed leftist idiot run traitorous politician bansharia,/data_bt4sa/76850/768502021498474496-1.jpg
2,donald trump say create new test immigrant test fail,/data_bt4sa/76850/768502210254680064-1.jpg
3,police suspect stole victim identity us order debit card,/data_bt4sa/76850/768502231238836224-1.jpg
3,worst shirt tamu history,/data_bt4sa/76850/768502243796496384-1.jpg
2,terrible drawing terrible mind amazon age  drawwhat funny,/data_bt4sa/76850/768502399015215104-1.jpg
2,obsessed nose ring,/data_bt4sa/76850/768502734526017536-1.jpg
3,blame rory macdonald leaving ufc especially making   show,/data_bt4sa/76850/768503132997443584-1.jpg
1,london weekend fancy drained amp degraded findom femdom cashmeet,/data_bt4sa/76850/768504928151011328-1.jpg
1,london weekend fancy drained amp degraded findom femdom cashmeet,/data_bt4sa/76850/768504928151011328-2.jpg
3,jiho 지호 witch ppl really scared ever hurt power powerful baby,/data_bt4sa/76850/768504974288494593-2.jpg
3,jiho 지호 witch ppl really scared ever hurt power powerful baby,/data_bt4sa/76850/768504974288494593-3.jpg
3,met dating site went bowling setup police say dead,/data_bt4sa/76850/768505272096743424-1.jpg
3,bummed missed friend last night watch,/data_bt4sa/76850/768505469237420032-1.jpg
3,justvotedjez corbynforleader want kill innocent people like,/data_bt4sa/76850/768505548908138496-1.jpg
3,success ability go failure failure without losing enthusiasm winston churchill,/data_bt4sa/76850/768505733474242560-1.jpg
2,son fucking cry even white people disgusted white people,/data_bt4sa/76850/768505880262414337-3.jpg
